Timestamp,Message
06:50:30,"[06:50:30] AUTO SEND: start"
06:50:32,"[06:50:32] AUTO SEND: Power:1"
06:50:32,"[06:50:32] AUTO SEND: Power:2"
06:50:32,"[06:50:32] AUTO SEND: Power:3"
06:50:32,"[06:50:32] AUTO SEND: Power:4"
06:50:32,"[06:50:32] AUTO SEND: Power:5"
06:50:33,"[06:50:33] AUTO SEND: Power:6"
06:50:33,"[06:50:33] AUTO SEND: Power:7"
06:50:33,"[06:50:33] AUTO SEND: Power:8"
06:50:33,"[06:50:33] AUTO SEND: Power:9"
06:50:33,"[06:50:33] AUTO SEND: Power:10"
06:50:33,"[06:50:33] AUTO SEND: Power:11"
06:50:33,"[06:50:33] AUTO SEND: Power:12"
06:50:33,"[06:50:33] AUTO SEND: Power:11"
06:50:33,"[06:50:33] AUTO SEND: Power:10"
06:50:33,"[06:50:33] AUTO SEND: Power:9"
06:50:33,"[06:50:33] AUTO SEND: Power:8"
06:50:33,"[06:50:33] AUTO SEND: Power:7"
06:50:33,"[06:50:33] AUTO SEND: Power:6"
06:50:33,"[06:50:33] AUTO SEND: Power:5"
06:50:33,"[06:50:33] AUTO SEND: Power:4"
06:50:33,"[06:50:33] AUTO SEND: Power:3"
06:50:33,"[06:50:33] AUTO SEND: Power:2"
06:50:33,"[06:50:33] AUTO SEND: Power:1"
06:50:33,"[06:50:33] AUTO SEND: Power:0"
06:50:34,"[06:50:34] AUTO SEND: Power:1"
06:50:34,"[06:50:34] AUTO SEND: Power:2"
06:50:34,"[06:50:34] AUTO SEND: Power:3"
06:50:34,"[06:50:34] AUTO SEND: Power:4"
06:50:34,"[06:50:34] AUTO SEND: Power:5"
06:50:34,"[06:50:34] AUTO SEND: Power:6"
06:50:34,"[06:50:34] AUTO SEND: Power:7"
06:50:34,"[06:50:34] AUTO SEND: Power:8"
06:50:34,"[06:50:34] AUTO SEND: Power:9"
06:50:34,"[06:50:34] AUTO SEND: Power:10"
06:50:35,"[06:50:35] AUTO SEND: Power:11"
06:50:35,"[06:50:35] AUTO SEND: Power:10"
06:50:35,"[06:50:35] AUTO SEND: Power:9"
06:50:35,"[06:50:35] AUTO SEND: Power:8"
06:50:35,"[06:50:35] AUTO SEND: Power:7"
06:50:35,"[06:50:35] AUTO SEND: Power:6"
06:50:35,"[06:50:35] AUTO SEND: Power:5"
06:50:35,"[06:50:35] AUTO SEND: Power:4"
06:50:35,"[06:50:35] AUTO SEND: Power:3"
06:50:35,"[06:50:35] AUTO SEND: Power:2"
06:50:35,"[06:50:35] AUTO SEND: Power:1"
06:50:35,"[06:50:35] AUTO SEND: Power:0"
06:50:35,"[06:50:35] AUTO SEND: Power:1"
06:50:35,"[06:50:35] AUTO SEND: Power:2"
06:50:35,"[06:50:35] AUTO SEND: Power:3"
06:50:35,"[06:50:35] AUTO SEND: Power:4"
06:50:35,"[06:50:35] AUTO SEND: Power:5"
06:50:35,"[06:50:35] AUTO SEND: Power:6"
06:50:35,"[06:50:35] AUTO SEND: Power:7"
06:50:35,"[06:50:35] AUTO SEND: Power:8"
06:50:35,"[06:50:35] AUTO SEND: Power:9"
06:50:36,"[06:50:36] AUTO SEND: Power:10"
06:50:36,"[06:50:36] AUTO SEND: Power:11"
06:50:36,"[06:50:36] AUTO SEND: Power:12"
06:50:36,"[06:50:36] AUTO SEND: Power:13"
06:50:36,"[06:50:36] AUTO SEND: Power:14"
06:50:36,"[06:50:36] AUTO SEND: Power:15"
