Timestamp,Message
14:28:51,"[14:28:51] AUTO SEND: start"
14:28:55,"[14:28:55] AUTO SEND: Power:1"
14:28:55,"[14:28:55] AUTO SEND: Power:2"
14:28:55,"[14:28:55] AUTO SEND: Power:3"
14:28:55,"[14:28:55] AUTO SEND: Power:4"
14:28:55,"[14:28:55] AUTO SEND: Power:5"
14:28:55,"[14:28:55] AUTO SEND: Power:6"
14:28:56,"[14:28:56] AUTO SEND: Power:7"
14:28:56,"[14:28:56] AUTO SEND: Power:8"
14:28:56,"[14:28:56] AUTO SEND: Power:9"
14:28:56,"[14:28:56] AUTO SEND: Power:10"
14:28:56,"[14:28:56] AUTO SEND: Power:9"
14:28:56,"[14:28:56] AUTO SEND: Power:8"
14:28:56,"[14:28:56] AUTO SEND: Power:7"
14:28:56,"[14:28:56] AUTO SEND: Power:6"
14:28:56,"[14:28:56] AUTO SEND: Power:5"
14:28:56,"[14:28:56] AUTO SEND: Power:4"
14:28:56,"[14:28:56] AUTO SEND: Power:3"
14:28:56,"[14:28:56] AUTO SEND: Power:2"
14:28:56,"[14:28:56] AUTO SEND: Power:1"
14:28:56,"[14:28:56] AUTO SEND: Power:0"
14:28:57,"[14:28:57] AUTO SEND: Power:1"
14:28:57,"[14:28:57] AUTO SEND: Power:2"
14:28:57,"[14:28:57] AUTO SEND: Power:3"
14:28:57,"[14:28:57] AUTO SEND: Power:4"
14:28:58,"[14:28:58] AUTO SEND: Power:5"
14:28:58,"[14:28:58] AUTO SEND: Power:6"
14:28:58,"[14:28:58] AUTO SEND: Power:7"
14:28:58,"[14:28:58] AUTO SEND: Power:8"
14:28:59,"[14:28:59] AUTO SEND: Power:9"
14:28:59,"[14:28:59] AUTO SEND: Power:10"
14:29:00,"[14:29:00] AUTO SEND: Power:11"
14:29:01,"[14:29:01] AUTO SEND: Power:12"
14:29:05,"[14:29:05] AUTO SEND: Power:13"
14:29:05,"[14:29:05] AUTO SEND: Power:14"
14:29:06,"[14:29:06] AUTO SEND: Power:15"
14:29:07,"[14:29:07] AUTO SEND: Power:16"
14:29:22,"[14:29:22] AUTO SEND: Power:17"
14:29:22,"[14:29:22] AUTO SEND: Power:18"
14:29:22,"[14:29:22] AUTO SEND: Power:19"
14:29:22,"[14:29:22] AUTO SEND: Power:20"
14:29:22,"[14:29:22] AUTO SEND: Power:21"
14:29:22,"[14:29:22] AUTO SEND: Power:22"
14:29:22,"[14:29:22] AUTO SEND: Power:23"
14:29:22,"[14:29:22] AUTO SEND: Power:24"
14:29:23,"[14:29:23] AUTO SEND: Power:25"
14:29:24,"[14:29:24] AUTO SEND: Power:26"
14:29:25,"[14:29:25] AUTO SEND: Power:27"
14:29:26,"[14:29:26] AUTO SEND: Power:28"
14:29:27,"[14:29:27] AUTO SEND: Power:29"
14:29:28,"[14:29:28] AUTO SEND: Power:30"
14:29:29,"[14:29:29] AUTO SEND: Power:31"
14:29:30,"[14:29:30] AUTO SEND: Power:32"
14:29:30,"[14:29:30] AUTO SEND: Power:33"
14:29:30,"[14:29:30] AUTO SEND: Power:34"
14:29:31,"[14:29:31] AUTO SEND: Power:35"
