Timestamp,Message
10:21:22,"[10:21:22] AUTO SEND: Power:50"
10:21:22,"[10:21:22] AUTO SEND: Power:50"
10:21:23,"[10:21:23] AUTO SEND: Power:50"
10:21:23,"[10:21:23] AUTO SEND: Power:50"
10:21:23,"[10:21:23] AUTO SEND: Power:50"
10:21:23,"[10:21:23] AUTO SEND: Power:50"
10:21:23,"[10:21:23] AUTO SEND: Power:50"
10:21:23,"[10:21:23] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:24,"[10:21:24] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:26,"[10:21:26] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:50"
10:21:27,"[10:21:27] AUTO SEND: Power:49"
10:21:27,"[10:21:27] AUTO SEND: Power:48"
10:21:27,"[10:21:27] AUTO SEND: Power:47"
10:21:27,"[10:21:27] AUTO SEND: Power:46"
10:21:27,"[10:21:27] AUTO SEND: Power:45"
10:21:27,"[10:21:27] AUTO SEND: Power:44"
10:21:27,"[10:21:27] AUTO SEND: Power:43"
