Timestamp,Message
10:03:44,"[10:03:44] AUTO SEND: start"
10:03:46,"[10:03:46] AUTO SEND: Power:1"
10:03:46,"[10:03:46] AUTO SEND: Power:2"
10:03:46,"[10:03:46] AUTO SEND: Power:3"
10:03:46,"[10:03:46] AUTO SEND: Power:4"
10:03:47,"[10:03:47] AUTO SEND: Power:5"
10:03:47,"[10:03:47] AUTO SEND: Power:6"
10:03:47,"[10:03:47] AUTO SEND: Power:7"
10:03:47,"[10:03:47] AUTO SEND: Power:8"
10:03:47,"[10:03:47] AUTO SEND: Power:9"
10:03:47,"[10:03:47] AUTO SEND: Power:10"
10:03:47,"[10:03:47] AUTO SEND: Power:11"
10:03:47,"[10:03:47] AUTO SEND: Power:12"
10:03:47,"[10:03:47] AUTO SEND: Power:13"
10:03:47,"[10:03:47] AUTO SEND: Power:12"
10:03:47,"[10:03:47] AUTO SEND: Power:11"
10:03:47,"[10:03:47] AUTO SEND: Power:10"
10:03:47,"[10:03:47] AUTO SEND: Power:9"
10:03:47,"[10:03:47] AUTO SEND: Power:8"
10:03:47,"[10:03:47] AUTO SEND: Power:7"
10:03:48,"[10:03:48] AUTO SEND: Power:6"
10:03:48,"[10:03:48] AUTO SEND: Power:5"
10:03:48,"[10:03:48] AUTO SEND: Power:4"
10:03:48,"[10:03:48] AUTO SEND: Power:3"
10:03:48,"[10:03:48] AUTO SEND: Power:2"
10:03:48,"[10:03:48] AUTO SEND: Power:1"
10:03:48,"[10:03:48] AUTO SEND: Power:0"
10:03:48,"[10:03:48] AUTO SEND: Power:1"
10:03:49,"[10:03:49] AUTO SEND: Power:2"
10:03:49,"[10:03:49] AUTO SEND: Power:3"
10:03:49,"[10:03:49] AUTO SEND: Power:4"
10:03:49,"[10:03:49] AUTO SEND: Power:5"
10:03:49,"[10:03:49] AUTO SEND: Power:6"
10:03:49,"[10:03:49] AUTO SEND: Power:7"
10:03:49,"[10:03:49] AUTO SEND: Power:8"
10:03:49,"[10:03:49] AUTO SEND: Power:9"
10:03:49,"[10:03:49] AUTO SEND: Power:10"
10:03:49,"[10:03:49] AUTO SEND: Power:11"
10:03:49,"[10:03:49] AUTO SEND: Power:12"
