Timestamp,Thrust,PWM
19.41,3.45,20
19.509,3.4,20
19.608,3,20
19.707,3.25,20
19.806,3.3,20
19.905,2.9,20
20.004,3.05,20
20.114,3.15,20
20.203,3.1,20
20.302,3.2,20
20.402,3.2,20
20.5,3,20
20.599,3,20
20.698,3.35,20
20.798,3.45,20
20.896,3.3,20
20.997,3.25,20
21.096,3.4,20
21.195,3.15,20
21.293,3.4,20
21.393,3.55,20
21.492,3.4,20
21.591,3.25,20
21.69,3,20
21.79,3.15,20
21.889,3.15,20
21.988,3.4,20
22.087,3.25,20
22.186,3.6,21
22.285,3.6,21
22.384,3.4,21
22.483,3.2,22
22.583,3.2,22
22.681,3.4,22
22.781,3.35,22
22.881,3.4,22
22.98,3.45,22
23.079,3.5,22
23.178,3,22
23.277,2.75,22
23.376,2.8,22
23.475,2.5,22
23.574,2.95,22
23.675,3.2,22
23.773,2.95,22
23.873,3,22
23.972,3.15,22
24.07,3.3,22
24.169,2.9,22
24.269,2.45,22
24.368,2.95,22
24.467,3.05,22
24.567,3.05,22
24.666,3.05,22
24.765,3.2,22
24.864,3.2,22
24.963,3.15,22
25.062,3.1,22
25.161,3.3,22
25.26,3.55,22
25.359,3.45,22
25.46,3.55,22
25.559,3.6,22
25.657,3.2,22
25.756,3.2,22
25.856,3.5,22
25.954,3.2,22
26.054,3.2,22
26.152,3.1,22
26.252,3.35,22
26.351,3.45,22
26.451,3.35,22
26.55,3,22
26.649,3.05,22
26.748,3.1,22
26.847,3.1,22
26.946,3.1,22
27.046,2.85,22
27.145,2.9,22
27.244,3.15,22
27.344,2.8,22
27.443,3,22
27.541,2.85,22
27.64,2.95,22
27.739,2.8,22
27.838,2.9,22
27.938,2.75,22
28.037,3,22
28.136,3.3,22
28.236,3.05,22
28.335,2.85,22
28.434,2.85,22
28.533,3,22
28.632,3.1,22
28.731,2.9,22
28.83,2.6,22
28.929,2.85,22
29.029,3.4,22
29.129,3.35,22
29.228,3,22
29.327,2.7,22
29.425,2.8,22
29.524,3.05,22
29.624,2.95,22
29.722,2.85,22
29.821,2.75,22
29.921,2.95,22
30.021,3.05,22
30.119,2.9,22
30.218,2.95,22
30.318,2.95,22
30.416,3.1,22
30.516,2.65,22
30.615,2.8,22
30.715,2.8,22
30.813,2.45,22
30.913,2.8,23
31.012,3.15,23
31.111,3,24
31.209,2.75,24
31.309,2.75,24
31.407,3.75,24
31.507,4.6,25
31.606,5.1,25
31.703,5.7,25
31.798,6.9,25
31.893,8.5,25
31.988,9.4,25
32.084,9.65,26
32.179,8.6,26
32.274,8.25,26
32.369,8.3,26
32.466,8.25,26
32.561,7.65,26
32.656,8.05,27
32.752,7.8,27
32.848,7.6,27
32.943,8.2,27
33.039,9.25,27
33.135,8.65,28
33.23,8.15,28
33.327,9.1,28
33.423,9.15,28
33.519,9.55,28
33.614,9.6,28
33.71,9.05,28
33.807,8.95,28
33.902,9.55,28
33.999,10.15,29
34.095,9.95,29
34.192,8.65,29
34.287,8.75,29
34.384,8.75,29
34.48,9.15,29
34.576,9.7,30
34.672,9.85,30
34.769,9.55,30
34.865,9.85,30
34.962,10.45,30
35.06,10.75,30
35.156,10.85,30
35.252,11.6,30
35.349,11.7,30
35.445,12.15,30
35.542,12.25,30
35.639,12.5,30
35.736,12.8,30
35.832,13,30
35.93,13,30
36.027,13,31
36.123,12.85,31
36.22,13,31
36.317,13.55,31
36.414,13.1,31
36.511,13.45,31
36.607,12.75,31
36.704,12.55,31
36.803,13.55,31
36.899,13.7,31
36.997,13.75,32
37.094,13.55,32
37.19,13.7,32
37.288,13.6,32
37.384,13.65,32
37.482,13.65,32
37.579,13.25,32
37.677,13.4,32
37.775,13.65,32
37.871,13.65,32
37.969,13.35,33
38.066,14.2,34
38.164,13.7,34
38.261,13.25,35
38.358,14.25,35
38.456,15.85,35
38.553,16.6,35
38.651,16.65,35
38.749,16.35,35
38.846,16.7,35
38.943,17.05,36
39.041,17,36
39.139,16.65,36
39.236,16.4,36
39.333,16.5,36
39.432,16.85,36
39.529,16.7,36
39.627,16.95,37
39.724,16,37
39.822,15,37
39.92,15.4,37
40.018,16.9,37
40.115,18.5,37
40.213,18.9,37
40.312,18.75,37
40.409,18.8,37
40.507,18.85,37
40.605,18.9,37
40.703,19.2,37
40.8,19.8,37
40.898,19.65,37
40.996,19.7,37
41.094,20.35,37
41.192,20.75,37
41.291,20.3,37
41.388,19.8,37
41.486,20.15,37
41.584,20.55,37
41.682,20.25,37
41.781,20.7,37
41.879,20.7,37
41.976,20.85,37
42.074,20.85,37
42.173,20.7,37
42.271,20.55,37
42.369,20.35,37
42.467,20.2,37
42.565,20.1,37
42.663,20.55,37
42.76,20.7,37
42.859,20.85,37
42.957,21.3,37
43.057,21.4,37
43.154,21.15,37
43.252,20.85,37
43.35,20.35,37
43.449,20.9,37
43.547,21.6,37
43.645,21.5,37
43.743,21.55,37
43.841,21.05,37
43.941,20.4,37
44.039,20.75,37
44.137,20.75,37
44.235,21,37
44.333,20.95,37
44.45,20.75,37
44.53,20.75,37
44.628,20.85,37
44.726,20.8,37
44.827,19.85,37
44.923,20.5,37
45.022,21.15,37
45.12,21,37
45.218,21.65,37
45.317,21.5,37
45.415,21.7,37
45.514,21.5,37
45.612,21.1,37
45.711,21.05,37
45.809,20.8,37
45.908,20.9,37
46.007,21.15,37
46.104,21.55,37
46.203,21.45,37
46.302,21.05,36
46.4,21.9,36
46.498,21.75,36
46.598,21.2,36
46.696,20.85,36
46.795,20.35,36
46.892,20,36
46.992,19.7,36
47.09,19.45,36
47.188,19.7,36
47.287,19.8,36
47.385,19.5,36
47.485,19.95,36
47.583,19.85,36
47.681,19.15,36
47.78,18.85,36
47.878,19.2,36
47.978,19.6,36
48.074,19.65,35
48.175,19.65,35
48.273,19.3,34
48.372,19.5,34
48.471,19.6,34
48.57,19.85,33
48.668,19.65,33
48.766,19.9,33
48.865,19.6,32
48.963,18.75,32
49.062,18,32
49.161,17.4,32
49.258,16.25,32
49.358,15.9,32
49.458,15.55,32
49.555,15.25,32
49.652,15.3,31
49.754,14.55,31
49.851,14.5,31
49.95,14.75,30
50.048,14.8,30
50.148,15.15,29
50.248,14.6,29
50.346,14.7,29
50.443,13.55,29
50.543,12.75,28
50.642,13,28
50.74,12.95,28
50.839,12.7,28
50.938,12.6,28
51.038,12.5,28
51.136,12.95,28
51.235,13.25,26
51.334,12.65,25
51.432,11.25,25
51.531,10.55,24
51.629,11.45,24
51.728,11.4,23
51.827,11.15,23
51.925,9.95,23
52.026,8.65,23
52.124,8.3,22
52.222,8.5,22
52.321,8.45,22
52.42,8.6,22
52.517,7.85,22
52.617,6.65,22
52.716,6.7,22
52.816,6.9,22
52.914,7,22
53.013,7.05,22
53.112,7.1,21
53.21,6.25,21
53.309,6.05,20
53.408,6.65,20
53.507,6.95,20
53.606,7,20
53.704,6.95,20
53.804,6.9,20
53.902,6.7,20
54.002,6.45,20
54.1,6.5,20
54.199,6.35,20
54.299,6.2,20
54.397,6.35,20
54.496,6.25,20
54.594,6.35,20
54.693,6.75,20
54.793,6.8,20
54.891,6.5,20
54.99,6.55,20
55.09,6.65,20
55.188,6.55,20
55.287,6.6,20
55.385,7.2,20
55.484,6.95,20
55.583,6.4,20
55.683,6.35,20
55.781,6.6,20
55.881,6.65,20
55.98,6.9,20
56.078,6.65,20
56.177,6.75,20
56.276,6.75,20
56.375,6.55,20
56.474,6.55,20
56.574,6.9,20
56.672,6.85,20
56.771,6.95,20
56.869,6.4,20
56.968,5.85,20
57.068,5.95,20
57.166,6.25,20
57.265,6.45,20
57.364,6.6,20
57.464,6.4,20
57.563,6.05,20
57.661,6.15,20
57.76,6.4,20
57.859,6.35,20
57.958,6.45,20
58.057,6.65,20
58.155,6.6,20
58.254,6.65,20
58.353,6.6,20
58.453,6.2,20
58.552,6.35,20
58.65,6.35,20
58.75,6.3,20
58.848,6.3,20
58.947,6.35,20
59.046,6.2,20
59.144,6.4,20
59.244,6.25,20
59.344,6.3,20
59.442,6.3,20
59.541,6.4,20
59.64,6.3,20
59.739,6.25,20
59.838,6.6,20
59.936,6.55,20
60.036,6.45,20
60.134,6.65,20
60.233,6.8,20
60.333,6.5,20
60.432,6.35,20
60.531,6.2,20
60.63,6.3,20
60.729,6.15,20
60.828,6.05,20
60.926,6.45,20
61.025,6.65,20
61.124,6.75,20
61.224,6.65,20
61.323,6.45,20
61.422,6.2,20
61.521,6.05,20
61.619,6.25,20
61.718,6.45,20
61.817,6.15,20
61.916,6.35,20
62.015,6.4,20
62.115,6.3,20
62.213,5.85,20
62.313,5.95,20
62.411,6.1,20
62.511,6.15,20
62.609,6.35,20
62.708,6.3,20
62.807,6.4,20
62.906,6.55,20
63.006,6.2,20
63.105,6.1,20
63.204,5.75,20
63.303,5.85,20
63.402,5.9,20
63.501,6.45,20
63.6,6.55,20
63.699,6.4,20
63.8,6.5,20
63.899,6.2,20
64,6.1,20
64.1,6.35,20
64.2,5.75,20
64.299,5.9,20
64.4,6.1,20
64.499,6.05,20
64.599,6.25,20
64.699,6.05,20
64.798,5.95,20
64.899,6.05,20
64.998,6.4,20
65.098,6.3,20
65.197,5.95,20
65.298,5.7,20
65.397,5.85,20
65.497,5.95,20
65.597,5.95,20
65.697,6.35,20
65.798,6.25,20
65.897,6,20
65.997,5.65,20
66.096,5.85,20
66.196,6.15,20
66.296,5.95,20
66.396,6.2,20
66.495,6.1,20
66.595,6.05,20
66.694,5.6,20
66.795,5.7,20
66.895,6.1,20
66.994,5.75,20
67.093,5.8,20
67.194,5.7,20
67.293,6.05,20
67.392,6.05,20
67.492,5.9,20
67.592,6.05,20
67.692,5.9,20
67.792,6.2,20
67.891,6.25,20
67.99,6.1,20
68.09,5.9,20
68.189,5.9,20
68.289,5.85,20
68.389,5.75,20
68.488,5.6,20
68.588,5.6,20
68.688,5.9,20
68.787,5.95,20
68.887,6.05,20
68.986,6.3,20
69.086,6,20
69.185,6.05,20
69.285,6.2,20
69.385,6.05,20
69.485,5.7,20
69.584,5.75,20
69.684,5.95,20
69.783,6.05,20
69.883,6.05,20
69.982,5.8,20
70.081,5.4,20
70.18,5.6,20
70.28,5.8,20
70.381,5.95,20
70.48,5.65,20
70.579,5.7,20
70.678,6,20
70.778,6.1,20
70.877,5.95,20
70.977,5.75,20
71.076,5.7,20
71.175,5.75,20
71.276,5.5,20
71.375,5.65,20
71.475,5.55,20
71.573,5.8,20
71.673,5.8,20
71.773,6.15,20
71.872,6.1,20
71.972,5.9,20
72.071,5.85,20
72.171,5.75,20
72.27,5.85,20
72.37,5.95,20
72.468,5.9,20
72.568,5.6,20
72.667,5.8,20
72.766,5.95,20
72.866,5.85,20
72.966,5.95,20
73.066,6,20
73.165,6.1,20
73.264,6.2,20
73.364,6.05,20
73.462,5.85,20
73.561,5.95,20
73.661,5.7,20
73.761,5.7,20
73.86,6.25,20
73.96,6.5,20
74.059,6.1,20
74.158,6.25,20
74.258,6.25,20
74.357,6.05,20
74.457,6,20
74.555,6,20
74.655,5.85,20
74.754,5.75,20
74.854,5.8,20
74.953,5.9,20
75.053,5.75,20
75.152,5.8,20
75.251,6,20
75.35,5.8,20
75.449,5.75,20
75.549,5.85,20
75.648,5.8,20
75.748,5.65,20
75.847,5.6,20
75.947,5.7,20
76.046,5.95,20
76.145,6,20
76.244,6.1,20
76.343,5.7,20
76.442,5.55,20
76.542,5.75,20
76.642,5.55,20
76.742,5.4,20
76.84,5.7,20
76.939,5.8,20
77.039,6.1,20
77.138,6.05,20
77.237,5.95,20
77.337,5.8,20
77.436,5.8,20
77.536,5.9,20
77.635,5.8,20
77.734,5.95,20
77.834,5.85,20
77.933,5.7,20
78.031,5.6,30
78.13,5.5,30
78.23,4.6,30
78.329,5.05,30
78.43,8.5,30
78.529,10.9,30
78.628,12.7,30
78.727,13.5,30
78.826,13.55,30
78.925,14.15,30
79.024,13.85,30
79.123,13.7,30
79.223,13.65,30
79.322,13.65,30
79.422,14.5,30
79.521,14.15,30
79.62,14.55,30
79.719,14,30
79.819,14.15,30
79.918,14.05,30
80.017,14.2,30
80.116,14.3,30
80.215,14.45,30
80.315,14.5,30
80.414,13.8,30
80.514,14.2,30
80.613,13.8,30
80.712,14.15,30
80.811,13.9,30
80.91,14.4,30
81.009,14.25,30
81.108,14.6,30
81.208,13.85,30
81.307,14.05,30
81.407,13.85,30
81.506,13.75,30
81.605,13.95,30
81.704,14,30
81.803,13.8,30
81.902,13.75,30
82.001,14.45,30
82.101,14.1,30
82.2,14.3,30
82.299,13.8,30
82.399,14.35,30
82.498,14.5,30
82.597,14.35,30
82.696,14.4,30
82.795,15.05,30
82.894,14.75,30
82.995,14.6,30
83.093,14.65,30
83.192,14.4,30
83.292,14.7,30
83.391,14.55,30
83.49,14.55,30
83.589,14.1,30
83.688,14.4,30
83.787,14.45,30
83.887,14.2,30
83.987,14.45,30
84.086,14.5,30
84.185,14.8,30
84.284,14.55,30
84.384,14.3,30
84.482,14.85,30
84.581,14,30
84.68,14.65,30
84.781,14.5,30
84.88,14.9,30
84.979,14.55,30
85.078,14.2,30
85.177,14.55,30
85.276,14.4,30
85.375,14.7,30
85.474,14.4,30
85.574,14.65,30
85.674,14.9,30
85.773,14.5,30
85.872,14.9,30
85.97,14.65,30
86.069,14.65,30
86.168,14.35,30
86.268,14.4,30
86.367,15.1,30
86.466,15,30
86.567,14.5,30
86.666,14.5,30
86.765,14.8,30
86.864,14.55,30
86.963,15.1,30
87.062,14.65,30
87.16,14.45,30
87.26,14.6,30
87.359,14.35,30
87.459,14.85,30
87.558,14.85,30
87.657,15.45,30
87.756,14.8,30
87.855,14.45,30
87.954,15,30
88.054,14.5,30
88.153,15,30
88.251,15.1,30
88.351,15.1,30
88.45,14.75,30
88.55,15.4,30
88.65,14.8,30
88.748,14.15,30
88.847,14.55,30
88.946,14.7,30
89.045,15.1,30
89.144,14.75,30
89.244,14.5,30
89.343,15.1,30
89.442,14.75,30
89.542,14.9,30
89.64,14.9,30
89.74,15.1,30
89.839,15.15,30
89.938,14.45,30
90.037,15.2,30
90.137,15,30
90.236,14.9,30
90.335,14.35,30
90.434,15,30
90.533,14.85,30
90.633,14.8,30
90.731,15,30
90.831,14.6,30
90.93,14.8,30
91.03,14.15,30
91.129,14.5,30
91.228,14.25,30
91.327,14.75,30
91.426,15,30
91.525,15,30
91.625,15.15,30
91.724,14.9,30
91.822,14.85,30
91.922,14.45,30
92.022,14.6,30
92.12,14.35,30
92.219,14.95,30
92.318,14.8,30
92.418,14.2,30
92.517,14.85,30
92.616,14.4,30
92.715,14.8,30
92.815,15,30
92.914,14.6,30
93.013,14.75,30
93.112,14.45,30
93.211,14.7,30
93.31,14.85,30
93.409,15,30
93.508,15.15,30
93.608,14.3,30
93.707,14.3,30
93.807,14.95,30
93.906,14.6,30
94.005,14.85,30
94.104,14.6,30
94.203,14.85,30
94.302,14.65,30
94.401,14.85,30
94.501,14.85,30
94.6,14.95,30
94.699,14.85,30
94.798,14.35,30
94.897,14.55,30
94.996,14.75,30
95.095,15.15,30
95.194,14.5,30
95.293,14.65,30
95.393,14.5,30
95.492,14.55,30
95.592,14.5,30
95.689,14.6,30
95.79,15.05,30
95.889,14.7,30
95.988,14.8,30
96.088,14.8,30
96.187,14.95,30
96.286,14.8,30
96.386,14.85,30
96.485,14.7,30
96.584,14.7,30
96.684,15.05,30
96.782,14.4,30
96.881,14.6,30
96.981,14.55,30
97.081,14.2,30
97.18,14.9,30
97.279,14.6,30
97.378,15.05,30
97.477,15.15,30
97.576,14.85,30
97.675,14.9,30
97.775,14.65,30
97.873,15.15,30
97.974,14.65,30
98.073,15,30
98.172,14.55,30
98.271,14.75,30
98.37,14.95,30
98.47,15.4,30
98.568,15.2,30
98.667,14.6,30
98.767,15.05,30
98.867,14.6,30
98.967,15,30
99.066,14.85,30
99.165,14.8,30
99.264,15.2,30
99.363,14.8,30
99.463,14.95,30
99.562,15,30
99.661,14.85,30
99.761,14.65,30
99.86,15.25,30
99.973,15,30
100.059,15.3,30
100.157,14.9,30
100.257,14.65,30
100.356,15.1,30
100.455,14.95,30
100.554,14.9,30
100.654,14.5,30
100.753,14.65,30
100.852,14.8,30
100.952,15.1,30
101.051,15.1,30
101.149,15.05,30
101.249,15.6,30
101.348,15.35,30
101.447,15.05,30
101.547,15.2,30
101.647,15.2,30
101.745,15.25,30
101.844,14.9,30
101.944,15,30
102.043,14.75,30
102.142,14.3,30
102.241,15.05,30
102.34,14.75,30
102.44,14.75,30
102.54,14.7,30
102.638,14.55,30
102.737,14.95,30
102.836,14.95,30
102.936,15.05,30
103.035,14.75,30
103.134,14.85,30
103.235,14.95,30
103.333,15.05,30
103.432,14.9,30
103.532,14.65,30
103.63,15.1,30
103.729,14.8,30
103.828,15,30
103.927,14.85,30
104.027,15.45,30
104.127,16.05,30
104.226,15.15,30
104.325,15.1,30
104.424,14.8,30
104.523,15.25,30
104.623,15.3,30
104.721,15,30
104.821,15.1,30
104.92,14.5,30
105.02,14.9,30
105.119,15.25,30
105.218,15.2,30
105.317,15.7,30
105.416,15.35,30
105.515,15.6,30
105.614,15.05,30
105.713,15.05,30
105.813,15.6,30
105.913,15.05,30
106.012,15.5,30
106.111,15.75,30
106.21,15.65,30
106.309,15.8,30
106.408,15.2,30
106.517,15.1,30
106.606,15.45,30
106.705,15.4,30
106.805,15.1,30
106.904,15.3,30
107.003,15.5,30
107.102,15.1,30
107.202,15.5,30
107.301,15.15,30
107.4,15.45,30
107.499,15.3,30
107.599,15.15,30
107.698,15.2,30
107.795,14.75,30
107.896,15.3,30
107.995,15.35,30
108.095,14.9,30
108.194,15.7,30
108.293,15.15,30
108.392,15.4,30
108.492,15.65,30
108.591,15.4,30
108.69,15.35,30
108.789,15.2,30
108.888,15.65,30
108.988,14.5,30
109.087,14.65,30
109.186,15.05,30
109.285,14.75,30
109.385,15.6,30
109.484,15.55,30
109.583,15.65,30
109.682,15.7,30
109.781,15,30
109.88,15.35,30
109.979,14.9,30
110.078,15.6,30
110.177,15.65,30
110.277,15.3,30
110.377,15.8,30
110.476,14.8,30
110.574,14.85,30
110.673,15.1,30
110.772,14.75,30
110.872,15.2,30
110.971,15.3,30
111.07,15.3,30
111.169,15.55,30
111.269,14.8,30
111.368,15.45,30
111.467,15.55,30
111.566,14.95,30
111.665,15.35,30
111.764,15.4,30
111.863,15.4,30
111.962,15.75,30
112.062,15.35,30
112.162,15.5,30
112.261,15.7,30
112.36,15.35,30
112.459,15.65,30
112.558,15.8,30
112.656,15.45,30
112.755,15.25,30
112.856,15,30
112.955,15.2,30
113.055,15.15,30
113.153,15.3,30
113.253,15.4,30
113.351,15.3,30
113.451,15.55,30
113.55,15.45,30
113.649,15.05,30
113.749,15.75,30
113.848,15.6,30
113.947,15.3,30
114.046,15.45,30
114.145,15.05,30
114.244,15.35,30
114.343,15.25,30
114.443,15,30
114.542,15.25,30
114.642,15.3,30
114.741,15.45,30
114.84,15.6,30
114.938,15.15,30
115.038,15.15,30
115.137,14.65,30
115.236,14.7,30
115.334,15.2,30
115.434,15.15,30
115.535,15.25,30
115.633,15.45,30
115.732,15.05,30
115.832,15.1,30
115.93,14.95,30
116.031,14.8,30
116.129,14.45,30
116.228,14.7,30
116.327,15.25,30
116.427,14.8,30
116.526,14.7,30
116.625,15,30
116.724,15.05,30
116.823,14.9,30
116.922,15.3,30
117.022,14.6,30
117.12,14.7,30
117.22,15.05,30
117.318,14.35,30
117.419,14.45,30
117.518,14.15,30
117.617,14.55,30
117.716,14.65,30
117.815,14.65,30
117.914,15.2,30
118.013,15.1,30
118.112,14.7,30
118.211,14.6,30
118.312,14.45,30
118.41,15,30
118.51,15.15,30
118.608,14.65,30
118.708,14.85,30
118.806,14.45,30
118.906,14.95,30
119.005,14.8,30
119.104,14.7,30
119.204,14.75,30
119.303,14.15,30
119.402,14.4,30
119.501,14.4,30
119.6,14.95,30
119.7,14.75,30
119.798,14.9,30
119.898,14.4,30
119.996,14.65,30
120.096,14.95,30
120.196,14.6,30
120.294,14.5,30
120.394,14.15,30
120.493,14.8,30
120.592,14.9,30
120.691,14.95,30
120.79,14.7,30
120.889,14.55,30
120.989,14.7,30
121.089,14.35,30
121.187,14.75,30
121.286,14.25,30
121.385,14.55,30
121.484,14.45,30
121.584,14.6,30
121.682,14.5,30
121.782,14.6,30
121.882,14.9,31
121.981,14.55,31
122.08,14.85,31
122.179,14.85,31
122.278,15.3,32
122.377,14.95,33
122.476,14.85,33
122.575,15,35
122.675,14.9,36
122.775,15.2,37
122.874,15.25,38
122.973,15.6,38
123.072,17.2,39
123.17,18.3,39
123.27,19.4,39
123.368,19.9,40
123.468,20.05,40
123.567,19.8,40
123.667,21.75,40
123.766,24.55,41
123.865,26.8,41
123.965,28.6,41
124.064,30.3,41
124.163,31.3,41
124.262,32.6,41
124.361,33.75,41
124.46,34.8,42
124.56,35.25,42
124.659,35.5,42
124.758,35.5,42
124.856,35.65,42
124.956,36.2,42
125.055,36.65,42
125.154,36.65,42
125.252,36.7,42
125.351,37.35,42
125.451,37.8,42
125.551,38,42
125.65,38.5,42
125.75,38.3,42
125.848,37.95,42
125.947,37.95,42
126.046,38.05,42
126.145,38.1,42
126.244,38.3,42
126.344,37.9,43
126.443,37.85,44
126.543,37.85,44
126.642,39.95,44
126.741,45.6,44
126.842,52.95,44
126.939,63.1,45
127.039,73.4,45
127.137,73.6,45
127.238,68.35,45
127.336,65.2,45
127.435,63.5,45
127.535,62.4,45
127.634,61.85,45
127.733,62.15,45
127.831,61.1,45
127.931,60.2,45
128.03,58.9,45
128.128,59.25,45
128.229,59.6,45
128.327,59.85,45
128.427,59.9,45
128.526,59.4,45
128.625,58.9,45
128.724,59.35,45
128.823,60,45
128.922,59.8,45
129.021,58.7,45
129.121,59.55,45
129.22,59.85,45
129.32,60.45,45
129.418,59.85,46
129.517,58.85,46
129.617,59.5,46
129.716,59.1,46
129.815,58.6,47
129.914,58.1,47
130.015,58.45,47
130.113,61.4,47
130.212,63.95,47
130.311,64.85,48
130.41,65.95,48
130.509,66.65,48
130.608,66.8,48
130.707,66.7,48
130.806,66.85,48
130.906,67.35,48
131.005,67.4,49
131.105,67.15,49
131.204,67.3,49
131.303,67.55,49
131.402,68,49
131.501,67.65,50
131.6,67.95,50
131.699,69.1,50
131.799,71.55,50
131.898,74.5,50
131.998,74.9,50
132.096,75.8,50
132.195,75.75,50
132.295,75.7,50
132.393,75.7,50
132.493,75.5,50
132.592,76.15,50
132.691,76.05,50
132.791,75.15,50
132.89,74.8,50
132.989,75.55,50
133.089,75.15,50
133.187,75.5,50
133.286,76.15,50
133.385,75.8,50
133.484,75.7,50
133.583,75.4,50
133.683,75,50
133.782,74.75,50
133.881,75.15,50
133.98,75.05,50
134.079,75.05,50
134.178,75.5,50
134.277,75.3,50
134.376,75.75,50
134.475,76.15,50
134.576,75.85,50
134.675,75.9,50
134.773,75.65,50
134.873,75.4,50
134.972,75.7,50
135.071,75.55,50
135.169,75.3,50
135.269,75,50
135.368,76.3,50
135.468,76.1,50
135.567,75.95,50
135.666,75.7,50
135.765,75.45,50
135.864,75.25,50
135.963,76.5,50
136.063,76.25,50
136.161,75.65,50
136.261,76.1,50
136.361,75.5,50
136.46,75.5,50
136.559,75.55,50
136.658,75.5,50
136.756,75,50
136.856,75.3,50
136.955,75.65,50
137.054,75.9,50
137.153,75.8,50
137.253,75.05,50
137.352,75.55,50
137.451,76.45,50
137.55,76.2,50
137.649,76.05,50
137.748,75.2,50
137.847,75,50
137.946,75.8,50
138.046,75.05,50
138.145,75,50
138.245,75.6,50
138.344,76.25,50
138.443,76.55,50
138.543,75.7,50
138.641,75.85,50
138.74,76.9,50
138.839,76.4,50
138.939,76.05,50
139.037,75.7,50
139.138,75.95,50
139.236,76.2,50
139.335,75.15,50
139.435,76,50
139.534,77,50
139.633,76.85,50
139.731,76.1,50
139.831,76.2,50
139.93,75.85,50
140.03,76.3,50
140.129,77,50
140.228,76.6,50
140.327,76.15,50
140.426,75.85,50
140.525,76.15,50
140.624,76.05,50
140.723,75.45,50
140.822,75.85,50
140.922,75.6,50
141.021,76.8,50
141.12,75.9,50
141.219,75.5,50
141.318,76.5,50
141.417,76.75,50
141.517,76.35,50
141.616,76.85,50
141.714,76.6,50
141.842,76.05,50
141.912,76.2,50
142.013,75.95,49
142.112,75.55,45
142.211,75.85,43
142.31,74.45,40
142.409,69.4,38
142.509,61.6,35
142.607,55.8,33
142.706,51.65,31
142.806,43.9,28
